new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00370,2.6361231803894043,2.6361231803894043,3073.915631155233,25.083927
US_SanJose_00371,4.088327884674072,4.088327884674072,3073.915631155233,20.935516
US_SanJose_00372,3.7853851318359375,3.7853851318359375,3073.915631155233,17.77344
US_SanJose_00373,3.3899025917053223,3.3899025917053223,3073.915631155233,15.064061
US_SanJose_00374,69.34522247314453,69.34522247314453,3073.915631155233,650.50586
US_SanJose_00375,22.215978622436523,22.215978622436523,3073.915631155233,9.453369
US_SanJose_00376,27.03025245666504,27.03025245666504,3073.915631155233,10.016504
US_SanJose_00377,27.15772819519043,27.15772819519043,3073.915631155233,11.017218
US_SanJose_00378,10.447409629821776,10.447409629821776,3073.915631155233,12.386629
US_SanJose_00379,19.363496780395508,19.363496780395508,3073.915631155233,14.223738
US_SanJose_00380,65.4305648803711,65.4305648803711,3073.915631155233,17.079601
US_SanJose_00381,38.77118682861328,38.77118682861328,3073.915631155233,2052.928
US_SanJose_00382,17.02762222290039,17.02762222290039,3073.915631155233,20.51511
US_SanJose_00383,15.965934753417969,15.965934753417969,3073.915631155233,22.458961
US_SanJose_00384,298.1563415527344,298.1563415527344,3073.915631155233,2892.4146
US_SanJose_00385,220.1371917724609,220.1371917724609,3073.915631155233,2998.5437
US_SanJose_00386,47.734649658203125,47.734649658203125,3073.915631155233,998.3697
US_SanJose_00387,3.5812599658966064,3.5812599658966064,3073.915631155233,2646.5066
US_SanJose_00388,7.327652454376221,7.327652454376221,3073.915631155233,27.78309
US_SanJose_00389,6.845433712005615,6.845433712005615,3073.915631155233,26.697939
US_SanJose_00390,24.29217338562012,24.29217338562012,3073.915631155233,26.611803
US_SanJose_00391,3.654421806335449,3.654421806335449,3073.915631155233,26.080214
US_SanJose_00392,2.650643825531006,2.650643825531006,3073.915631155233,1432.6489
US_SanJose_00393,1.5589064359664917,1.5589064359664917,3073.915631155233,23.795319
US_SanJose_00394,1.321997880935669,1.321997880935669,3073.915631155233,21.892809
US_SanJose_00395,3.0678625106811523,3.0678625106811523,3073.915631155233,19.431072
US_SanJose_00396,2.31867790222168,2.31867790222168,3073.915631155233,17.059233
US_SanJose_00397,1.1039762496948242,1.1039762496948242,3073.915631155233,14.894803
US_SanJose_00398,13.328975677490234,13.328975677490234,3073.915631155233,7.083227
US_SanJose_00399,17.65816307067871,17.65816307067871,3073.915631155233,8.637946
US_SanJose_00400,2.8051648139953613,2.8051648139953613,3073.915631155233,790.89124
US_SanJose_00401,35.92751693725586,35.92751693725586,3073.915631155233,10.505912
US_SanJose_00402,24.75596618652344,24.75596618652344,3073.915631155233,11.381384
US_SanJose_00403,62.39392852783203,62.39392852783203,3073.915631155233,12.853431
US_SanJose_00404,32.58794403076172,32.58794403076172,3073.915631155233,14.232666
US_SanJose_00405,46.24390411376953,46.24390411376953,3073.915631155233,16.585558
US_SanJose_00406,260.2272644042969,260.2272644042969,3073.915631155233,1924.1797
US_SanJose_00407,89.38842010498047,89.38842010498047,3073.915631155233,20.544674
US_SanJose_00408,257.15399169921875,257.15399169921875,3073.915631155233,21.42121
US_SanJose_00409,621.0455322265625,621.0455322265625,3073.915631155233,23.03202
US_SanJose_00410,49.40660095214844,49.40660095214844,3073.915631155233,23.104235
