new_id,longitude,latitude
US_SanJose_00518,-121.56500531589205,37.046140360401026
US_SanJose_00519,-121.56466582977787,37.06416338088214
US_SanJose_00520,-121.56432604151682,37.08218634380156
US_SanJose_00521,-121.56398595082798,37.10020924914674
US_SanJose_00522,-121.56364555742994,37.11823209690508
US_SanJose_00523,-121.56330486104099,37.13625488706405
US_SanJose_00524,-121.56296386137898,37.15427761961116
US_SanJose_00525,-121.56262255816137,37.17230029453388
US_SanJose_00526,-121.56228095110521,37.19032291181971
US_SanJose_00527,-121.56193903992711,37.20834547145622
US_SanJose_00528,-121.56159682434333,37.22636797343092
US_SanJose_00529,-121.56091147882181,37.262412804345246
US_SanJose_00530,-121.55919276797823,37.35252387168169
US_SanJose_00531,-121.55884810688546,37.370545911916025
US_SanJose_00532,-121.54492602561822,36.91970471886515
US_SanJose_00533,-121.54458336495635,36.9377279642442
US_SanJose_00534,-121.54424039940675,36.95575115206773
US_SanJose_00535,-121.54389712868692,36.97377428232292
US_SanJose_00536,-121.54355355251396,36.99179735499702
US_SanJose_00537,-121.54320967060445,37.00982037007727
US_SanJose_00538,-121.54286548267477,37.02784332755092
US_SanJose_00539,-121.54252098844073,37.045866227405256
US_SanJose_00540,-121.54217618761783,37.06388906962756
US_SanJose_00541,-121.54183107992117,37.08191185420514
US_SanJose_00542,-121.54148566506537,37.09993458112533
US_SanJose_00543,-121.54113994276463,37.11795725037548
US_SanJose_00544,-121.53975397338411,37.190047350423285
US_SanJose_00545,-121.5390591365654,37.2260920540993
US_SanJose_00546,-121.53871125411564,37.2441143193064
US_SanJose_00547,-121.53836306192044,37.262136526742886
US_SanJose_00548,-121.53696718989026,37.33422477853311
US_SanJose_00549,-121.53661744461814,37.352246696929505
US_SanJose_00550,-121.53626738785788,37.370268557480586
US_SanJose_00551,-121.53556633870475,37.40631210499735
US_SanJose_00552,-121.53521534572688,37.4243337919383
US_SanJose_00553,-121.53416048966896,37.47839850534355
US_SanJose_00554,-121.52213113162476,36.93745065647329
US_SanJose_00555,-121.52178287991866,36.95547366377359
US_SanJose_00556,-121.52143431834202,36.97349661342184
US_SanJose_00557,-121.52108544660751,36.991519505405144
US_SanJose_00558,-121.52073626442754,37.00954233971067
US_SanJose_00559,-121.52038677151391,37.02756511632556
US_SanJose_00560,-121.52003696757824,37.04558783523701
US_SanJose_00561,-121.51968685233156,37.06361049643221
US_SanJose_00562,-121.51933642548455,37.081633099898376
US_SanJose_00563,-121.51828327244239,37.13570056379509
US_SanJose_00564,-121.51652175824384,37.22581184785426
US_SanJose_00565,-121.51510689262335,37.29789983399857
US_SanJose_00566,-121.5143975685964,37.333943479759334
US_SanJose_00567,-121.51404243274615,37.35196521576799
US_SanJose_00568,-121.51368698061026,37.369986893845464
US_SanJose_00569,-121.51333121189232,37.3880085139793
US_SanJose_00570,-121.51297512629552,37.40603007615702
US_SanJose_00571,-121.51261872352265,37.42405158036618
US_SanJose_00572,-121.51226200327605,37.44207302659436
US_SanJose_00573,-121.51154760916882,37.478115745058105
US_SanJose_00574,-121.49932567030103,36.955191930311
US_SanJose_00575,-121.49897181815481,36.9732146965906
US_SanJose_00576,-121.49861765114653,36.99123740512015
US_SanJose_00577,-121.4982631689841,37.009260055886685
US_SanJose_00578,-121.49790837137509,37.027282648877296
US_SanJose_00579,-121.49755325802664,37.04530518407904
US_SanJose_00580,-121.49719782864548,37.063327661479036
US_SanJose_00581,-121.4968420829379,37.081350081064386
US_SanJose_00582,-121.49254835351019,37.29761460188225
US_SanJose_00583,-121.4921884686423,37.31563626871315
US_SanJose_00584,-121.49182826329213,37.33365787755092
US_SanJose_00585,-121.49146773715974,37.35167942838296
US_SanJose_00586,-121.49110688994462,37.36970092119665
US_SanJose_00587,-121.49074572134593,37.38772235597942
US_SanJose_00588,-121.49038423106234,37.40574373271871
US_SanJose_00589,-121.49002241879211,37.423765051401965
US_SanJose_00590,-121.48929782708268,37.459807514550256
US_SanJose_00591,-121.48893504703786,37.4778286589903
US_SanJose_00592,-121.47650963282969,36.972928532014045
US_SanJose_00593,-121.4761501708396,36.990951054327034
US_SanJose_00594,-121.47579038898719,37.00897351879052
US_SanJose_00595,-121.47543028697565,37.02699592539147
US_SanJose_00596,-121.4750698645077,37.045018274116856
US_SanJose_00597,-121.47470912128577,37.06304056495373
US_SanJose_00598,-121.46999013457958,37.29732507209319
US_SanJose_00599,-121.46962486930977,37.315346551135455
US_SanJose_00600,-121.46925927877007,37.333367972096326
US_SanJose_00601,-121.46889336265596,37.35138933496307
US_SanJose_00602,-121.46852712066249,37.36941063972298
US_SanJose_00603,-121.46816055248435,37.38743188636338
US_SanJose_00604,-121.46779365781566,37.40545307487162
US_SanJose_00605,-121.46742643635027,37.423474205235024
US_SanJose_00606,-121.46705888778146,37.44149527744098
US_SanJose_00607,-121.4540477670704,36.97263811987973
US_SanJose_00608,-121.45368301039494,36.99066045321356
US_SanJose_00609,-121.45331792914934,37.0086827286101
US_SanJose_00610,-121.4529525230325,37.02670494605623
US_SanJose_00611,-121.45258679174273,37.04472710553883
US_SanJose_00612,-121.45222073497808,37.06274920704482
US_SanJose_00613,-121.44706159524709,37.315052533290086
US_SanJose_00614,-121.44669061982232,37.33307376358686
US_SanJose_00615,-121.4463193140314,37.3510949356998
US_SanJose_00616,-121.44594767756502,37.369116049616125
US_SanJose_00617,-121.44557571011315,37.38713710532304
US_SanJose_00618,-121.44520341136568,37.4051581028078
US_SanJose_00619,-121.43195594766811,36.95432126077275
US_SanJose_00620,-121.43158622558038,36.97234346037804
US_SanJose_00621,-121.43121617452026,36.990365601970275
US_SanJose_00622,-121.43084579418272,37.00838768553617
US_SanJose_00623,-121.43047508426214,37.02640971106249
US_SanJose_00624,-121.43010404445258,37.044431678536036
US_SanJose_00625,-121.42712381311377,37.18860532684395
US_SanJose_00626,-121.42412229124062,37.33277525221665
US_SanJose_00627,-121.42374559608236,37.3507962307875
US_SanJose_00628,-121.42336856545279,37.36881715107062
US_SanJose_00629,-121.42299119903761,37.38683801305313
US_SanJose_00630,-121.40950002452736,36.954022548510416
US_SanJose_00631,-121.40912501306268,36.97204455370213
US_SanJose_00632,-121.408749667923,36.990066500790526
US_SanJose_00633,-121.40799797538067,37.02611022060399
US_SanJose_00634,-121.40762162735771,37.04413199330239
US_SanJose_00635,-121.38704443475245,36.95371959203055
US_SanJose_00636,-121.38666413421983,36.971741400047904
US_SanJose_00637,-121.38628349531008,36.98976314987045
US_SanJose_00638,-121.38590251770947,37.00778484148469
US_SanJose_00639,-121.38552120110374,37.02580647487721
US_SanJose_00640,-121.38513954517816,37.04382805003458
US_SanJose_00641,-121.36458918304119,36.95341239153166
US_SanJose_00642,-121.36420359375394,36.971433999614085
US_SanJose_00643,-121.36381766138793,36.9894555494089
US_SanJose_00644,-121.36343138562502,37.007477040902536
US_SanJose_00645,-121.36304476614656,37.02549847408143
US_SanJose_00646,-121.34213427409087,36.95310094721499
US_SanJose_00647,-121.34174339636677,36.97112235260214
US_SanJose_00648,-121.3413521708626,36.98914369960758
US_SanJose_00649,-121.34056867522389,37.02518621841875
US_SanJose_00650,-121.31967971259841,36.952785259284646
US_SanJose_00651,-121.31809293305002,37.02486970809402
US_SanJose_00652,-121.31769535532493,37.04289067403496
US_SanJose_00653,-121.29561754433885,37.02454894331487
US_SanJose_00654,-121.29521465999792,37.04256970065322
US_SanJose_00655,-121.27395780672128,36.98818265622347
US_SanJose_00656,-121.2727343231796,37.04224447026261
US_SanJose_00657,-121.25190613162253,36.96983330289992
US_SanJose_00658,-121.25108097512634,37.00587426058611
US_SanJose_00659,-121.25025434958722,37.04191498307656
US_SanJose_00660,-121.24984048507403,37.059935256088195
US_SanJose_00661,-121.22735556910324,37.059601295325386
US_SanJose_00662,-121.20487102613778,37.0592630754368
