plonwgs84,platwgs84,id,version,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,plonwgs84,platwgs84
-121.9843359,37.2219366,223ad8ce-136a-44fe-a97e-5114d262cd7f,1,"[{'property': '', 'dataset': 'meta', 'record_id': '172614462771392', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9459263554653523, 'between': None}]","{'primary': 'LG Post Office', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['public_service_and_government',
       'public_and_government_association'], dtype=object)}",0.9459263554653523,['https://tools.usps.com/find-location.htm?location=1370974&y_source=1_MzM5NDgxNS00NDAtbG9jYXRpb24ud2Vic2l0ZQ=='],['https://www.facebook.com/172614462771392'],,['+18002758777'],,"[{'freeform': '101 S Santa Cruz Ave', 'locality': 'Los Gatos', 'postcode': '95030-6701', 'region': 'CA', 'country': 'US'}]",-121.9843359,37.2219366
-121.98259,37.22615,148ba5c8-9461-4cfe-bbdb-1b7f757bedc3,1,"[{'property': '', 'dataset': 'meta', 'record_id': '964514417031305', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'Postal Mate Plus', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['shipping_center', 'food_delivery_service'], dtype=object)}",0.33766233766233766,['http://postalmateplus.com/'],['https://www.facebook.com/964514417031305'],,['+14083540127'],,"[{'freeform': '155 N Santa Cruz Ave', 'locality': 'Los Gatos', 'postcode': '95030-5946', 'region': 'CA', 'country': 'US'}]",-121.98259,37.22615
-121.9861364,37.2324862,94fff164-af17-483b-837f-3bfd75848ba0,1,"[{'property': '', 'dataset': 'meta', 'record_id': '387571384719247', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'Post Office-Monte Sereno', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['public_and_government_association'], dtype=object)}",0.33766233766233766,,['https://www.facebook.com/387571384719247'],,['+14083545466'],,"[{'freeform': '18041 Saratoga Los Gatos Rd', 'locality': 'Monte Sereno', 'postcode': '95030-4210', 'region': 'CA', 'country': 'US'}]",-121.9861364,37.2324862
-121.9838511,37.2641735,5e77cc4f-2167-4157-9605-1041cf09957c,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1135845479763440', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '844424931390439', 'update_time': '2015-07-21T16:54:58.757Z', 'confidence': 0.77, 'between': None}]","{'primary': 'PostalAnnex+', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['notary_public', 'printing_services'], dtype=object)}",0.9950436916770052,['https://www.postalannex.com/location/los-gatos/455/?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=455'],['https://www.facebook.com/1135845479763440'],,['+14083749255'],"{'wikidata': None, 'names': {'primary': 'PostalAnnex', 'common': None, 'rules': None}}","[{'freeform': '1484 Pollard Rd', 'locality': 'Los Gatos', 'postcode': '95032-1031', 'region': 'CA', 'country': 'US'}]",-121.9838511,37.2641735
-121.9321749,37.2418966,2845b399-7fc9-4850-b49a-77281403e6b4,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1745244285746922', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1688849863433691', 'update_time': '2019-02-19T16:49:46.640Z', 'confidence': 0.77, 'between': None}]","{'primary': 'AIM Mail Center', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['printing_services', 'notary_public'], dtype=object)}",0.9950436916770052,['https://www.aimmailcenters.com/location/los-gatos/125/?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=1125'],['https://www.facebook.com/1745244285746922'],,['+14083772005'],"{'wikidata': None, 'names': {'primary': 'AIM Mail Centers', 'common': None, 'rules': None}}","[{'freeform': '15559 Union Ave', 'locality': 'Los Gatos', 'postcode': '95032-3904', 'region': 'CA', 'country': 'US'}]",-121.9321749,37.2418966
-121.9349583,37.2621624,b79a6a26-04e1-4b0c-9c73-30cfda295d63,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '562949960321945', 'update_time': '2021-07-13T22:37:34.167Z', 'confidence': 0.77, 'between': None}]","{'primary': 'UPS Access Point location', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': None}",0.77,['https://locations.ups.com/ca/sanjose/access-point-location-175530.html?utm_source=bing&utm_medium=organic&utm_campaign=rio'],,,['4085591450'],,"[{'freeform': '2069 Camden Ave', 'locality': 'San Jose', 'postcode': '95124', 'region': 'CA', 'country': 'US'}]",-121.9349583,37.2621624
-121.8615534,37.218763,2cb14c43-491a-4076-9311-c8978e942a8f,1,"[{'property': '', 'dataset': 'meta', 'record_id': '118678985138576', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9297091412742382, 'between': None}]","{'primary': 'USPS', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['public_and_government_association', 'shopping'], dtype=object)}",0.9297091412742382,['https://www.usps.com'],['https://www.facebook.com/118678985138576'],,['+14082682175'],,"[{'freeform': '6525 Crown Blvd', 'locality': 'San Jose', 'postcode': '95120-2904', 'region': 'CA', 'country': 'US'}]",-121.8615534,37.218763
-121.8624254,37.2191256,d543ee20-342e-41b8-b5ed-40caf08246ea,1,"[{'property': '', 'dataset': 'meta', 'record_id': '795907297142549', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Almaden Valley Station', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': None}",0.4929396662387677,,['https://www.facebook.com/795907297142549'],,,,"[{'freeform': None, 'locality': 'San Jose', 'postcode': None, 'region': 'CA', 'country': 'US'}]",-121.8624254,37.2191256
-121.8802494,37.2532017,038fe57c-45ad-4296-a3e8-1f85b9f1f7ea,1,"[{'property': '', 'dataset': 'meta', 'record_id': '843894585692406', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9300613496932515, 'between': None}]","{'primary': 'USPS', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['college_university', 'shipping_center'], dtype=object)}",0.9300613496932515,['https://www.usps.com'],['https://www.facebook.com/843894585692406'],,['+18002758777'],,"[{'freeform': '5301 Almaden Expy', 'locality': 'San Jose', 'postcode': '95118-3603', 'region': 'CA', 'country': 'US'}]",-121.8802494,37.2532017
-121.8649913,37.2522349,883516ac-4fd4-4d97-a7df-43a70cf4a951,1,"[{'property': '', 'dataset': 'meta', 'record_id': '677343599077378', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9297091412742382, 'between': None}]","{'primary': 'USPS', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['college_university', 'public_service_and_government'],
      dtype=object)}",0.9297091412742382,['https://www.usps.com'],['https://www.facebook.com/677343599077378'],,['+14084376690'],,"[{'freeform': '932 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123-1202', 'region': 'CA', 'country': 'US'}]",-121.8649913,37.2522349
